item_id,supplier_id,supplier_name,season,supplier_reference,supplier_reference_description,purchase_price,length,width,height,weight,hscode6,hscode10,main,sub,detail,level4,item_type,materials,dataset
44390,665,Saite Gift Co Ltd,2026_AW,AD279719,Metal house t-light holder,1.19,21.0,8.5,7.0,95.0,950510.0,,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Tealight holder,"IRON (60.00%), MDF (30.00%), GLASS (10.00%)",train
73839,933,Rirong,2026_AW,RR27R040A_1_C,S/3 SUITCASE                                                                                                                                                                                         45*23*15CM C,11.0,45.0,23.0,15.0,,442019.0,4420190000.0,Decoration,Decoration Storage,Storage Boxes,Unspecified,Storage Box,"MDF (60.00%), FAUX LEATHER (20.00%), FABRIC (18.00%), METAL (2.00%)",train
82222,242,Chandra,2026_AW,CG-1382_1,VASE 21x26,4.99,21.0,21.0,26.0,250.0,701399.0,,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Candle holder,GLASS (100.00%),train
60384,119,Forms,2026_AW,FFG-2935-ND JOL,FIGURES STANDING ON WD ROCK  37 X 7 X 32 CMS,12.75,37.0,7.0,32.0,1100.0,442019.0,4420190000.0,Decoration,Home Accessories,Figurines,People,People,"POLYRESIN (30.00%), MANGO WOOD (70.00%)",train
71669,665,Saite Gift Co Ltd,2026_AW,AD279625/AD279623,Metal house/tree t-light holderr,2.2,17.0,15.0,8.5,155.0,940550.0,9405500090.0,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Tealight holder,"GLASS (10.00%), IRON (60.00%), MDF (30.00%)",train
70699,576,Yunsheng Ceramics Manufactory,2026_AW,25A079M-20055-1,14X14X12.5CM,1.65,14.0,14.0,12.5,750.0,691310.0,6913100090.0,Decoration,Flower Pots & Vases,Flower pots,Unspecified,Flowerpot,CERAMIC (100.00%),train
71227,1780,CTR,2026_AW,FD5107-5/FD5107-5_1,PS frame+printed paper+roll clear gel+artifical fur embellished+5mm MDF backer+2 hangers  40*40*3.5cm/PS frame+printed paper+roll clear gel+artifical fur embellished+5mm MDF backer+2 hangers  40*40*3.5cm,4.1,40.0,40.0,3.5,1100.0,491191.0,4911910090.0,Decoration,Wall Decoration,Paintings,Unspecified,Painting,"MDF (65.00%), PLASTIC (25.00%), PAPER (5.00%), IRON (2.00%)",train
66908,562,V&S,2026_AW,24CN20611-4,Glass with color and  100g wax 3% fragrance,0.76,6.1,6.1,11.0,280.0,340600.0,,Decoration,Candles & Candle Holders,Candles,Unspecified,,"GLASS (67.00%), PARAFFIN (33.00%)",train
67882,536,Topchoice,2026_AW,244094,"MAGNESIA MUSHROOM STOOL, SIZE: 35.7X35.4X36.5CM",14.0,35.7,35.4,36.5,4500.0,940370.0,9403700000.0,Furniture,Tables,Side Tables,Unspecified,Side table,"MAGNESIUM (70.00%), FIBER (20.00%), WATER (10.00%)",train
71257,759,Xingcheng Arts And Crafts,2026_AW,XCW253288F/XCW253288F_1,FRAMED CANVAS WITH 3D OBJECTS 50X70X2.9CM/FRAMED CANVAS WITH 3D OBJECTS 50X70X2.9CM,7.72,50.0,70.0,2.9,1280.0,491191.0,4911910090.0,Decoration,Wall Decoration,Paintings,Unspecified,Painting,"CANVAS (30.00%), MDF (30.00%), POLYSTYRENE (30.00%), LINEN (10.00%)",train
63301,1780,CTR,2026_AW,CD5116-7,PS frame+printed paper+roll clear gel+artifical fur and bow tie embellished+5mm MDF backer+2 hangers  50*60*3.5cm,5.5,50.0,60.0,3.5,1800.0,491191.0,,Decoration,Wall Decoration,Paintings,Unspecified,,"MDF (65.00%), PLASTIC (25.00%), PAPER (5.00%), IRON (2.00%)",train
45897,522,Hengfa,2026_AW,HF107156,37.47*13.97*54.61CM,10.2,37.5,14.0,54.5,730.0,,,Decoration,Home Accessories,Figurines,Animals,, (%),train
73935,965,Xian Metals And Minerals Imp,2026_AW,25JP055/25JP058,glass candle holder w/flower pattern/ mat white frozen background/glass candle holder w/flower pattern/ mat white frozen background,0.37,7.3,7.3,8.0,180.0,701399.0,7013990090.0,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Tealight holder,GLASS (0.00%),train
57395,784,Layn Sino Furniture,2026_AW,LSR16199 A,stool,18.0,40.0,50.0,40.0,4500.0,940161.0,9401610000.0,Furniture,Sofas & Armchairs,Pouffes & Beanbags,Unspecified,Pouffe,"PLYWOOD (40.00%), FOAM (35.00%), FABRIC (25.00%)",train
62138,925,Magic Arts,2026_AW,MG3340400,hedgehog,5.69,13.8,11.5,27.5,725.0,392640.0,,Decoration,Home Accessories,Figurines,Animals,,POLYRESIN (0.00%),train
75179,544,Luckyland,2026_AW,MH3615A0JDB/MH3616A0JDB,candle holder 12.5*11.5*46.5cm/candle holder 12.5*11.5*37.5cm,12.97,12.5,11.5,46.5,2860.0,940550.0,,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Candle holder,"IRON (80.00%), CEMENT (15.00%), VELVET (5.00%)",train
61909,225,Jhilmil Exports,2026_AW,SP25-2171,Glass candle Holde/vase            21x21x25,4.1,21.0,21.0,25.0,1300.0,702000.0,,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,GLASS (1.00%),train
67735,727,Nanyang Arts And Crafts,2026_AW,NY0045300,60cm antler ornament beige,16.5,60.0,31.5,40.0,1485.0,392640.0,3926400000.0,Decoration,Home Accessories,Decorative Objects,Objects,Antler,"POLYRESIN (80.00%), IRON (20.00%)",train
70834,965,Xian Metals And Minerals Imp,2026_AW,25JP088,glass candle holder in marble finish,1.84,10.0,10.0,10.0,450.0,701399.0,7013990090.0,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Tealight holder,GLASS (0.00%),train
64294,1476,C&H Crystal,2026_AW,CAT020-A_2,8pcs apple tree                                   18*18*20cm,7.3,18.0,18.0,20.0,1000.0,701391.0,7013919000.0,Decoration,Home Accessories,Decorative Objects,Decorative Trees,Tree,"CRYSTAL (80.00%), GLASS (20.00%)",train
81367,242,Chandra,2026_AW,OC-49 Yellow/OC-49 teal/OC-49 burgundy,VASE 12X16/VASE 12X16/VASE 12X16,1.9,12.0,12.0,16.0,250.0,701399.0,,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Candle holder,GLASS (100.00%),train
70152,855,Gemy Welldone Glass,2026_AW,J71241176T-4,Solid teal grey color glass vase,6.49,20.0,9.0,31.0,2500.0,701399.0,7013990090.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,GLASS (100.00%),train
17996,1346,Meubel Collections Crest ,2026_AW,2024-033 A,MANGO WOOD BASE CENTRE TABLE w/KD GLASS TOP,67.0,78.0,78.0,35.0,20000.0,940360.0,9403601000.0,Furniture,Tables,Coffee Tables,Unspecified,Coffee table,"MANGO WOOD (80.00%), GLASS (20.00%)",train
72226,923,Zibo Beacon,2026_AW,BQP0686-8-1,"Glass paperweight, dia8cm 625g",2.15,8.0,8.0,8.0,625.0,701399.0,7013990090.0,Decoration,Home Accessories,Decorative Objects,Paperweights,Paperweight,GLASS (100.00%),train
70937,1793,"Langfang Wenjie Furniture Co., Ltd",2026_AW,DC-872 aino_BEIGE,"plywood with AINO G1038,metal tube with brown powder coating Leg size:32*1.0mm",22.0,54.5,48.0,73.0,63500.0,940171.0,,Furniture,Chairs,Dining Chairs,Unspecified,Dining chair,"FABRIC (30.00%), FOAM (30.00%), METAL (40.00%)",train
78077,1632,All Market ,2026_AW,AM169-Fish Sequin,"Mixed size Fish shape Loose pvc sequins,  Fish sequin size:  5 x 2.5cm 3,8x 1.9cm 1.23 x 0,61cm  1000g per pack + barcode sticker, 6 packs per outer carton + 3 stickers 12*12cm on each side",3.3,19.0,30.0,3.0,1000.0,,,Decoration,Decorative Materials,Unspecified,Unspecified,Sequin,PET (100.00%),train
72136,1743,TIO homedesign,2026_AW,25S630135,Glass Candle holder                             Size:15*15*15cm,3.65,15.0,15.0,15.0,1200.0,940550.0,,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,,GLASS (100.00%),train
72349,276,China Neeo,2026_AW,N37015-4008+N37014-4008_1_A,Candle house tealight in glass φ6.2X7.3H CM A,0.0,6.2,6.2,7.3,168.0,340600.0,,Decoration,Candles & Candle Holders,Candles,Unspecified,Candle,PARAFFIN (100.00%),train
74784,1312,Umiss ,2026_AW,PF-4_20cm_Light brown/PF-4_20cm_Claret red/PF-4_20cm_pantone 5625U,"120gsm paper with magnet and white string,  Size：Dia 20cm (custom size)/120gsm paper with magnet and white string,  Size：Dia 20cm (custom size)/120gsm paper with magnet and white string,  Size：Dia 20cm (custom size)",0.92,20.0,20.0,8.0,30.0,482390.0,4823908580.0,Decoration,Home Accessories,Other,Garlands & hangers,Hanger,"PAPER (95.00%), MAGNETS (3.00%), STRING (2.00%)",train
68119,694,Hongmei Arts & Crafts Co Ltd,2026_AW,MX234178-7B,"penguin 2ast,13*9*19",2.68,13.0,9.0,19.0,370.0,392640.0,3926400000.0,Decoration,Home Accessories,Figurines,Animals,Penguin,POLYRESIN (100.00%),train
71597,694,Hongmei Arts & Crafts Co Ltd,2026_AW,MX234204-5A_B,"deer 2ast,6*5*13 B",0.0,,,,,392640.0,,Decoration,Home Accessories,Figurines,Animals,,"POLYRESIN (96.00%), POLYESTER (3.00%), METAL (1.00%)",train
64345,602,Huixiang,2026_AW,P25AP1737GY,Handblown glass vase olive green&amber with brown line L: 17.5cm W:17.5cm H:37.5cm,10.48,17.5,17.5,37.5,2300.0,701399.0,7013990090.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,GLASS (100.00%),train
75290,797,China Base Jiayuan (Hema home),2026_AW,1986-079-4 T104# Orange,"45X45CM Velvet Cushion with Border, 400G Filling, Vacuum Packing",3.25,45.0,45.0,,,,,Home Textiles,Unspecified,Unspecified,Unspecified,,POLYESTER (100.00%),train
67666,866,Nc Gardens,2026_AW,028C-060FS #13,91CM GYPSO SPRAY,1.53,91.0,11.0,3.0,45.0,670210.0,6702100000.0,Flowers & Plants,Artificial Flowers,Unspecified,Unspecified,Gypsophila,"PLASTIC (50.00%), POLYESTER (20.00%), POLYFOAM (20.00%), WIRE (10.00%)",train
71046,242,Chandra,2026_AW,CG-4151-2,vase,7.69,19.0,19.0,41.0,250.0,701399.0,,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Candle holder,GLASS (100.00%),train
74695,1331,Betterway,2026_AW,S1D-B2877/8118D,"New bone china 400ml mug with text (the heart is readl gold), top dia 8.0cm, bottom dia 6.4cm, H 12.0cm, 1pc mug + 1pc spoon in display craft box- two side print",0.99,8.0,6.4,12.0,370.0,691110.0,,Tableware,Dinnerware,Mugs,Unspecified,Mug,PORCELAIN (100.00%),train
71967,991,Beijing Housewares,2026_AW,24061656-3,GLASS CANDLE HOLDER-5.5*5.5*11.5CM NOT READY YET,0.7,5.5,5.5,11.5,155.0,940550.0,,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,, (%),train
71585,694,Hongmei Arts & Crafts Co Ltd,2026_AW,MX234224-8_B,"biscuit fig.,11*7*20.5 B",0.0,,,,,392640.0,,Decoration,Home Accessories,Figurines,Fantasy,,POLYRESIN (100.00%),train
66188,933,Rirong,2026_AW,RR26A25058A,S/2 BOX 28*20*7CM 21.5*15*5CM,4.9,28.0,20.0,7.0,,442019.0,4420190000.0,Decoration,Decoration Storage,Storage Boxes,Unspecified,Storage Box,"MDF (60.00%), FAUX LEATHER (20.00%), FABRIC (20.00%)",train
68094,694,Hongmei Arts & Crafts Co Ltd,2026_AW,MS102414-19B-8,"reindeer pc,37*32*48",8.5,37.0,32.0,48.0,1450.0,392640.0,3926400000.0,Decoration,Wall Decoration,Wall Objects,Unspecified,Wall object,"POLYRESIN (95.00%), POLYESTER (5.00%)",train
72020,991,Beijing Housewares,2026_AW,2531797-2,GLASS VASE-12.5*12.5*19CM,2.05,12.5,12.5,19.0,500.0,701399.0,7013990090.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,GLASS (100.00%),train
70155,855,Gemy Welldone Glass,2026_AW,J71251122MG-2,Solid grey green color glass        vase,5.69,14.5,14.5,38.5,1240.0,701399.0,7013990090.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,GLASS (100.00%),train
43881,470,Zhejiang Top1,2026_AW,BS284-1817,"Anti silk + metal ceiling lighing                 with E27 lampholder,                                   white color                    Size:50x50x22cm",26.0,50.0,50.0,22.0,1400.0,940519.0,9405199090.0,Lighting,Ceiling Lamps,Unspecified,Unspecified,Ceiling lamp,"SILK (70.00%), METAL (30.00%)",train
75678,1646,San Tai Arts & Crafts,2026_AW,ST24-T1036X_A,"H27cm,artificial tree in paper pot,ice finish.Pallet packing .12x12x27cm A",0.0,12.0,12.0,27.0,70.0,670210.0,,Flowers & Plants,Artificial Trees,Unspecified,Unspecified,,"POLYETHYLENE (70.00%), PAPER (20.00%), POLYFOAM (10.00%)",train
66113,852,Xd Glass,2026_AW,XDCH536,clear S,2.0,12.3,12.3,15.6,400.0,701399.0,7013990090.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,GLASS (100.00%),train
72082,790,Shenyang James Arts & Crafts,2026_AW,D012520110-1RD,"Lipstick,Red,5*5*20CM BRIGHT RED",1.29,5.0,5.0,20.0,,,,Decoration,Home Accessories,Decorative Objects,Objects,,"POLYFOAM (50.00%), POLYESTER (50.00%)",train
66582,854,Tianyi / Fangliu,2026_AW,FW250455_1,wooden vase 24X70H NATURAL COLOR,14.66,24.0,24.0,70.0,5760.0,442019.0,4420190000.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,PAULOWNIA WOOD (100.00%),train
67387,1477,Tairanju Home Decor ,2026_AW,TR-3K024-1,wooden ottoman   size: 41.50*41.50*47.50CM                     remark: change the colour like #20-15,12.8,41.5,41.5,47.5,3600.0,940161.0,9401610000.0,Furniture,Sofas & Armchairs,Pouffes & Beanbags,Unspecified,Pouffe,"MDF (35.00%), SPONGE (30.00%), FAUX FUR (35.00%)",train
67380,1477,Tairanju Home Decor ,2026_AW,TR-3K5042A-1,wooden storage ottoman    size A：40*40*42    remark: change the colour like TR-3K5110-1,9.9,40.0,40.0,42.0,2300.0,940161.0,9401610000.0,Furniture,Sofas & Armchairs,Pouffes & Beanbags,Unspecified,Pouffe,"MDF (35.00%), SPONGE (30.00%), FAUX FUR (35.00%)",train
71480,1007,Kenton,2026_AW,BH43853MA_A,2asst bear A,0.0,5.5,4.0,10.0,,392640.0,,Decoration,Home Accessories,Figurines,Animals,, (%),train
73866,704,Amoy,2026_AW,HA2404080AB_1,2ASST. GINGERBREADMAN SHAPED CUSHION 43.00*16.00*123.00CM,9.5,43.0,16.0,123.0,1030.0,630790.0,6307909899.0,Decoration,Home Accessories,Figurines,People,Gingerbread,POLYESTER (100.00%),train
75232,1185,Yarnsmith Arts,2026_AW,YSA25/46/YSA25/47/YSA25/48,"CHRISTMAS TREE ON STAND                                   5.5 X 2 X 17""/CHRISTMAS TREE ON STAND                                   4.5 X 2 X 14.5""/CHRISTMAS TREE ON STAND                                   3.5 X 2 X 11.5""",6.36,14.0,5.0,43.0,929.0,442019.0,4420190000.0,Decoration,Home Accessories,Decorative Objects,Decorative Trees,Pine tree,MANGO WOOD (100.00%),train
67774,727,Nanyang Arts And Crafts,2026_AW,NY0045600,Bear waiter 30cm,4.8,14.0,14.0,30.0,810.0,392640.0,3926400000.0,Decoration,Home Accessories,Figurines,Animals,Bear,POLYRESIN (100.00%),train
72657,1312,Umiss ,2026_AW,CS-147_180cm_off white,120gsm paper with magnet ， no metallic gold paint (separated into three parts)  Size：H180cm (custom size),73.5,96.0,96.0,180.0,4000.0,482390.0,4823908580.0,Decoration,Home Accessories,Decorative Objects,Decorative Trees,Tree,"PAPER (95.00%), MAGNETS (5.00%)",train
75221,1007,Kenton,2026_AW,BH80962-1FJ/BH80961-1FJ,owl/owl,3.7,13.0,6.0,14.0,250.0,392640.0,3926400000.0,Decoration,Home Accessories,Figurines,Animals,Owl,"STONE (0.55%), POLYRESIN (0.45%)",train
67851,536,Topchoice,2026_AW,24004-1,"PORCELAIN VASE , XL SIZE: 13.2X13.2X33.2CM",4.4,13.2,13.2,33.2,1610.0,691310.0,6913100090.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,"PORCELAIN (90.00%), WATER (5.00%), GLAZE (5.00%)",train
72106,790,Shenyang James Arts & Crafts,2026_AW,D012520110-1DARK RD,"Lipstick,Red,5*5*20CM DARK RED",1.29,5.0,5.0,20.0,,,,Decoration,Home Accessories,Decorative Objects,Objects,,"POLYFOAM (50.00%), POLYESTER (50.00%)",train
70223,425,Linshu Ronghua,2026_AW,2505100-1,SET OF 3 L:T49X43 H38X49.5 B47X40                                                  M:T42X35 H33X42 B39X30                         S:T35X24 H28X37 B32X23,33.0,49.0,43.0,49.5,5610.0,460219.0,4602199090.0,Decoration,Decoration Storage,Storage Baskets,Unspecified,Storage Basket,"WICKER (98.00%), RATTAN (2.00%)",train
71466,536,Topchoice,2026_AW,2025005-12B_B,OWL IN CHIRSTMAS HAT 2 ASST. SMALL SIZE: 19.5X17X31.5CM B,0.0,,,,,392640.0,,Decoration,Home Accessories,Figurines,Animals,,"MAGNESIUM (70.00%), FIBER (20.00%), WATER (10.00%)",train
66395,1473,FUZHOU TWAY HOME DECOR (Minhou Hongjing Houseware ,2026_AW,HJ250185,S/3 Wood wall decor (tray) L: 60*60*3.5CM.     M: 50*50*3.5 CM    S:40*40*3.5 CM,18.52,60.0,60.0,3.5,4600.0,442019.0,4420190000.0,Decoration,Wall Decoration,Wall Objects,Unspecified,Wall object,"MDF (70.00%), VENEER (30.00%)",train
83896,1367,Jagdish,2026_AW,JOCU-3352 D/JOCU-3352 C,Cushion - 50x50 cm/Cushion - 50x50 cm,5.9,50.0,50.0,15.0,,,,Home Textiles,Cushions,Cushions & Cushion Covers,Unspecified,Cushion,"COTTON (80.00%), VISCOSE (20.00%)",train
61879,225,Jhilmil Exports,2026_AW,JPM-4496,Glass candle Holde/vase            18x18x20,2.7,18.0,18.0,20.0,1310.0,702000.0,,Tableware,Wine & Bar Accessories,Decanters & Bottles,Unspecified,Carafe,GLASS (1.00%),train
70880,965,Xian Metals And Minerals Imp,2026_AW,25JP065,glass candle holder w/flower pattern,1.13,10.0,10.0,12.5,520.0,701399.0,7013990090.0,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Tealight holder,GLASS (0.00%),train
81322,1739,Rustic India ,2026_AW,88533 B-S_1/88533 B_1,Fabric lamp shade  - 15x15x30 cms brown/Paper mache table lamp base - 12x12x40 cms brown,21.5,,,,1400.0,940599.0,,Lighting,Desk & Table Lamps,Unspecified,Unspecified,Table lamp,"PLASTIC (20.00%), FABRIC (60.00%), IRON (20.00%)",train
74411,1699,Shengfeng,2026_AW,23CH1108-20,Christmas Ball die cut Tinsel Tree40x40x180cm RED,13.2,40.0,40.0,180.0,2250.0,950510.0,9505109000.0,Decoration,Home Accessories,Decorative Objects,Decorative Trees,Tree,"POLYSTYRENE (60.00%), PET (40.00%)",train
67109,562,V&S,2026_AW,24GP310518-4,Glass vase with color only,0.58,10.5,10.5,18.0,380.0,701399.0,,Decoration,Flower Pots & Vases,Vases,Unspecified,,GLASS (100.00%),train
60770,136,Paramount Exports,2026_AW,30143-L,"Decorative Elephant, 7½x5½x16½"" H, Matt Black",13.9,19.0,14.0,42.0,2.13,830629.0,8306290000.0,Decoration,Home Accessories,Figurines,Animals,Elephant,ALUMINIUM (100.00%),train
72721,612,Glassboy,2026_AW,982502478,GLASS LAMP                   10.2*10.2*26.2CM                     COLOR:LIGHT PINK,3.62,10.2,10.2,26.2,218.0,940550.0,9405500090.0,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Tealight holder,GLASS (100.00%),train
70134,1239,Remax Industrial Company Limited,2026_AW,330042_1_1,Stone Grey Cast Iron Cups 110ml,2.85,6.2,6.2,6.5,300.0,732392.0,7323920000.0,Tableware,Dinnerware,Mugs,Unspecified,Cup,"CAST IRON (90.00%), GLAZE (10.00%)",train
83061,1115,Ceramicosta,2026_AW,8772-45,decoration with ruby ​​+ gold dripping,25.75,40.0,40.0,45.0,8100.0,,,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,CERAMIC (100.00%),train
67910,16,Meizhou Jinfang,2026_AW,R7182,"Deer's Children with GS-IP44-4.5V-3.6W transformer plug light 50CM+250L ,9 light bulbs don't flash with 1 bulbs flash",9.6,60.0,15.0,50.0,820.0,940561.0,9405618090.0,Lighting,Decorative Lighting,Decorative Lighting,Unspecified,Fawn,"IRON (50.00%), PLASTIC (20.00%), COPPER (30.00%)",train
43902,470,Zhejiang Top1,2026_AW,BS620-343,Table lamp                                             happy LED bulb: 0.5-0.8W                                         battery box: 3x1.5V AAA                      light color:as BS620-343      Size:8x8x14cm,2.5,8.0,8.0,14.0,,940521.0,,Lighting,Desk & Table Lamps,Unspecified,Unspecified,,"GLASS (50.00%), PLASTIC (50.00%)",train
44364,665,Saite Gift Co Ltd,2026_AW,AD275934,Wooden angel on stick w. base,2.36,45.0,10.5,9.5,155.0,950510.0,,Decoration,Home Accessories,Figurines,Fantasy,Angel,"PAULOWNIA WOOD (80.00%), IRON (20.00%)",train
83009,1367,Jagdish,2026_AW,JOCU-1696 D,Cushion - 50x50 cm,7.5,50.0,50.0,15.0,,,,Home Textiles,Unspecified,Unspecified,Unspecified,,"COTTON (80.00%), VISCOSE (20.00%)",train
76900,333,Like Ceramics,2026_AW,LY469-SP_1_1,1PC CANISTER WITH BAMBOO COVER  BULK PACK,263.0,10.0,10.0,15.8,745.0,691110.0,,Tableware,Unspecified,Unspecified,Unspecified,, (%),train
18859,87,Fantasy Exports,2026_AW,AM-7819X,ICE BUCKET 17X15.5X17,7.25,17.0,15.5,17.0,720.0,732393.0,7323930090.0,Tableware,Wine & Bar Accessories,Ice Buckets,Unspecified,Ice bucket,STAINLESS STEEL (100.00%),train
74210,797,China Base Jiayuan (Hema home),2026_AW,1329G-086/1329G-087 Multi-White_1,"ASSORTMENT OF 2 Velvet Printed cushion with Faux Fur Border, White Back, 400g Filling 45x45cm Vacuum Packing",3.45,45.0,45.0,15.0,550.0,,,Home Textiles,Cushions,Cushions & Cushion Covers,Unspecified,Cushion,POLYESTER (100.00%),train
67728,727,Nanyang Arts And Crafts,2026_AW,NY0019701,"34""tiger hold tray",11.6,30.5,23.0,34.5,1530.0,,,Furniture,Tables,Side Tables,Unspecified,Side table,"POLYRESIN (90.00%), IRON (10.00%)",train
72723,612,Glassboy,2026_AW,TM99101,GLASS CANDLE HOLDER               8.9*8.9*13.3CM       COLOR:PEARL PINK,1.93,8.9,8.9,13.3,64.0,940550.0,9405500090.0,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Tealight holder,GLASS (100.00%),train
83000,1367,Jagdish,2026_AW,JOCU-3167 A,Cushhion 50x50cm,13.24,50.0,50.0,,,,,Home Textiles,Cushions,Cushions & Cushion Covers,Unspecified,Cushion,"WOOL (85.00%), COTTON (15.00%)",train
73536,194,Export House,2026_AW,108754,Wall Hook Reindeer  black   8x9x24 cm,2.9,9.0,8.0,25.0,190.0,830250.0,8302500000.0,Decoration,Decoration Storage,Coat Racks,Unspecified,Coat rack,ALUMINIUM (100.00%),train
61204,1027,Teammann,2026_AW,DH5024404,"RESIN FASHION LADY VASE, BLACK & WHITE, 34.6x26.3x29.6cm  *not waterproof, just for artificial flowers*",17.6,34.6,26.3,29.6,2060.0,392640.0,3926400000.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,"RESIN (55.00%), LIMEPOWDER (45.00%)",train
71618,16,Meizhou Jinfang,2026_AW,E14606-WR-60CM/E14606-WR-50CM/E14606-WR-40CM,SET OF 3 Cone 16X60CM/Cone 14X50CM/Cone 12X40CM,4.2,16.0,16.0,60.0,440.0,830629.0,8306290000.0,Decoration,Home Accessories,Decorative Objects,Decorative Cones,Cone,"IRON (50.00%), FABRIC (50.00%)",train
62532,791,Weidagao,2026_AW,18992S,18X18X46.5CM VASE,7.9,18.0,18.0,46.5,2600.0,691390.0,6913901090.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,"CLAY (95.00%), GLAZE (5.00%)",train
74376,1699,Shengfeng,2026_AW,22CM0056-80/108,Christmas Tinsel Garland 200x15cm COOPER GOLD/MATT GOLD,0.69,200.0,15.0,0.0,120.0,950510.0,9505109000.0,Decoration,Home Accessories,Other,Garlands & hangers,Garland,PET (100.00%),train
67761,727,Nanyang Arts And Crafts,2026_AW,NY1809572,11.5“ atlas holding globe,5.75,15.0,14.0,28.5,1170.0,392640.0,3926400000.0,Decoration,Home Accessories,Figurines,People,Figurine,POLYRESIN (100.00%),train
68038,89,Gmb Trade Linkers,2026_AW,66935- PANTHER,PANTHER STOOL,30.6,35.0,35.0,45.0,4100.0,940179.0,9401790000.0,Furniture,Chairs,Stools,Unspecified,Stool,METAL (100.00%),train
